movie_id,name,tag
tt0249359,Ankuram,"The story of a woman trying to return the child of a naxalite to him. [ ""Telugu"" ] [ ""Uma Maheswara Rao"", ""Uma Maheswara Rao"" ] [ ""Uma Maheswara Rao"" ] [ ""Revathy"", ""Sarath Babu"", ""Balaiah M."", ""Om Puri"", ""Sai Chand"", ""Sankar Rao Kota"", ""Vidyasagar"" ] [ ""Drama"" ]"
tt1603362,Prasthanam,"Prasthanam is a poetic and intense character drama enacted by Sharwanand, Sai Kumar and Sundeep Kishan. The movie is set in Vijayawada with a contemporary political back drop. Though it has... [ ""Telugu"" ] [ ""Katta Deva"" ] [ ""Katta Deva"" ] [ ""Jeeva"", ""Sundeep Kishan"", ""Vennela Kishore"", ""Sai Kumar"", ""Pavithra Lokesh"", ""Ruby Parihar"", ""Jaya Prakash Reddy"", ""Prudhviraj"", ""Reshmi"", ""Parihar Ruby"", ""Sharvanand"", ""Surekha Vani"" ] [ ""Action"", ""Drama"" ]"
tt0355742,Manmadhudu,"Abhiram is a manager in his own ad agency. He hates women and he feels that all women are traitors. Abhirams uncle, who is the chairman of the ad agency, appoints Harika as an assistant ... [ ""Telugu"" ] [ ""Vijay K. Bhaskar"", ""Trivikram Srinivas"" ] [ ""Vijay K. Bhaskar"" ] [ ""Nagarjuna Akkineni"", ""Sonali Bendre"", ""Anshu"", ""Chandramohan"", ""Tanikella Bharani"", ""Brahmanandam"", ""Balaiah"", ""Suneel"", ""Ranganath"", ""Sudha"", ""Dharmavarapu Subramanyam"", ""Ananth"", ""Melkote"", ""Jaya Prakash Reddy"", ""Madhumitha"" ] [ ""Comedy"", ""Romance"" ]"
tt0251847,Missamma,"Two unemployed college graduates from Madras, Rao and Mary act as if they are a married couple to get a job as school teachers in a small village called Appapuram. The story unfolds into an... [ ""Telugu"" ] [ ""Chakrapani"", ""Pingali Nagendra Rao"" ] [ ""L.V. Prasad"" ] [ ""Taraka Rama Rao Nandamuri"", ""Savitri"", ""Akkineni Nageshwara Rao"", ""S.V. Ranga Rao"", ""Relangi Venkatramaiah"", ""Jamuna"", ""Rushyendramani"", ""Allu Ramalingaiah"", ""Ramana Reddy"", ""Balkrishna"", ""Doraiswamy"", ""Gummadi"" ] [ ""Comedy"", ""Drama"", ""Family"" ]"
tt5137380,Kanche,"A rivalry between two men, based on caste and social status, extends from an Indian village onto war torn Europe during WW2. [ ""Telugu"" ] [ ""Sai Madhav Burra"" ] [ ""Krish Jagarlamudi"" ] [ ""Varun Tej"", ""Pragya Jaiswal"", ""Srinivas Avasarala"", ""Nikitin Dheer"", ""Lasha Kankava"", ""Krishna Murali Posani"" ] [ ""Drama"", ""History"", ""Romance"" ]"
tt0843326,Bommarillu,"Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich ... [ ""Telugu"" ] [ ""Bhaskar"", ""Rajasimha"" ] [ ""Bhaskar"" ] [ ""Siddharth"", ""Genelia D'Souza"", ""Prakash Raj"", ""Srinivasa Rao Kota"", ""Jayasudha"", ""Dharmavarapu Subramanyam"", ""Suneel"", ""Brahmanandam"", ""Tanikella Bharani"", ""Neha Bamb"", ""Murali Mohan"", ""Chitram Seenu"", ""Ravi Verma"", ""Surekha Vani"", ""Satya Krishnan"" ] [ ""Comedy"", ""Drama"", ""Romance"" ]"
tt0266605,Gunasundari Katha,"Loosely based on Shakespeare's King Lear. [ ""Telugu"" ] [ ""Kamalakara Kameshwara Rao"", ""Pingali Nagendra Rao"" ] [ ""Kadri Venkata Reddy"" ] [ ""Sriranjani"", ""Siva Rao Kasturi"", ""Sivaram Vallabhajosyula"", ""Govindrajulu Subba Rao"", ""Shanta Kumari"", ""Relangi Venkatramaiah"", ""Malathi K."", ""Venkateswara Rao Pamarti"", ""Jandhyala Gaurinatha Sastri"", ""Kamala Devi T.G."", ""Hemalatha"", ""Sadasiva Rao Kallakoori"", ""Kanakam"", ""Lakshmirajyam Jr."" ] []"
tt0306098,Stri,"A chance encounter on the boat! Rangi and Paddalu wheedle their way onto the boat much against the boatman's wishes. The next morning it is discovered that Paddalu has made away with the ... [ ""Telugu"" ] [] [ ""K. Madhavan"", ""K.S. Sethumadhavan"" ] [ ""Bachori"", ""Gopalaraju"", ""P.L. Narayanan"", ""Bheemeswara Rao"", ""Rohini"", ""K.K. Sharma"", ""Vijay"" ] [ ""Drama"" ]"
tt0187379,Padaharella Vayasu,"Angara satyam is the producer of this movie [ ""Telugu"" ] [ ""Bharathiraja"", ""Jandhyala"" ] [ ""K. Raghavendra Rao"" ] [ ""Sridevi"", ""Chandramohan"", ""Mohan Babu"", ""Nirmalamma"" ] [ ""Drama"" ]"
tt0253784,Tandra Paparayudu,"The story of an Indian Freedom fighter who fought the French even before the British could establish their authority in India [ ""Telugu"" ] [ ""Narayana Rao Dasari"" ] [ ""Narayana Rao Dasari"" ] [ ""Krishnamraju"", ""Mohan Babu"", ""Pran"", ""Jayasudha"", ""Ramakrishna"", ""Jaya Prada"", ""Sumalatha"", ""Somayajulu J.V."", ""Balaiah M."", ""Srinivasa Rao Kota"" ] [ ""Action"", ""Biography"", ""Drama"" ]"
tt2949590,Minugurulu,"Raju a 13 year old child passionate about films who always wanted to be a filmmaker become blind in an accident. Drunkard and irresponsible father puts Raju in a blind orphanage,claiming ... [ ""Telugu"" ] [ ""N.V.B. Choudary"", ""Kumar Krishnamsetty"" ] [ ""Kumar Krishnamsetty"" ] [ ""Deepak Saroj"", ""Suhasini"", ""Ashish Vidyarthi"", ""Raghuvir Yadav"" ] [ ""Drama"", ""Family"" ]"
tt0460394,Aithe,"Irfan Khan (Pavan Malhotra) is a key mafia affiliate in Mumbai. Khan is on the wanted list of criminals in Hyderabad with a bounty of 50 lakhs. Aiming to migrate to Dubai so that he could ... [ ""Telugu"" ] [ ""Ganga Raju Gunnam"", ""Chandra Sekhar Yeleti"" ] [ ""Chandra Sekhar Yeleti"" ] [ ""Abhishek"", ""Bodla Harinath Babu"", ""Mohit Chadha"", ""Veerendra Chauhan"", ""Harshavardhan"", ""Ashok Kumar"", ""Pavan Malhotra"", ""Lalith Sharma"", ""Shashank"", ""Sindhu Tolani"", ""Janardhan Vempati"", ""Narsing Yadav"" ] [ ""Adventure"", ""Thriller"" ]"
tt0259261,Daana Veera Soora Karna,"Abandoned at birth, brave and loyal Karna grows up to acquire skills as a warrior to battle the Pandavas. [ ""Telugu"" ] [] [ ""Taraka Rama Rao Nandamuri"" ] [ ""Taraka Rama Rao Nandamuri"", ""Dhulipala"", ""Mikkilineni"", ""Harikrishna Nandamuri"", ""Prabhakar Reddy"", ""Satyanarayana Kaikala"", ""Varalakshmi S."", ""Saroja Devi B."", ""Prabha"", ""Sharada"", ""Kanchana"", ""Nandamuri Bala Krishna"", ""Unnimary"", ""Jaya Bhaskar"", ""Chalapathi Rao"" ] [ ""Action"", ""Drama"", ""Fantasy"" ]"
tt1583256,Gamyam,"Two guys, one a thief and the other filthy rich, meet each other in a journey started by the latter in search of his love. [ ""Telugu"" ] [ ""Krish Jagarlamudi"" ] [ ""Krish Jagarlamudi"" ] [ ""Brahmanandam"", ""Giribabu"", ""Hema"", ""Sriram L.B."", ""Kamalinee Mukherjee"", ""M.S. Narayana"", ""Allari Naresh"", ""Sharvanand"", ""Vijayachander"" ] [ ""Drama"" ]"
tt1649431,Vedam,"A terrorist threat puts five people in jeopardy. [ ""Telugu"" ] [ ""Radha Krishna"" ] [ ""Krish Jagarlamudi"" ] [ ""Anushka Shetty"", ""Manoj Kumar Manchu"", ""Allu Arjun"", ""Manoj Bajpayee"", ""Nagayya"", ""Deeksha Seth"", ""Lekha Washington"", ""Brahmanandam"", ""Siya"", ""Satyam Rajesh"", ""Ravi Prakash"", ""Krishna Murali Posani"", ""Pruthvi"", ""Raghu Babu"", ""Kallu Chidambaram"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt0187115,Kshana Kshanam,"A high-profile bank robbery in the city wreaks havoc in the life of an unsuspecting regular young woman when she's caught in the line of fire between the villains and the police. [ ""Telugu"" ] [ ""Satyanand"", ""Ram Gopal Varma"" ] [ ""Ram Gopal Varma"" ] [ ""Sridevi"", ""Venkatesh Daggubati"", ""Paresh Rawal"", ""Rami Reddy"", ""Brahmanandam"", ""Narsing Yadav"", ""Horse Babu"", ""Hema"" ] [ ""Comedy"", ""Crime"", ""Drama"" ]"
tt2926068,Manam,"A series of reincarnations within a single family which spans across four generations. [ ""Telugu"" ] [ ""Harshavardhan"", ""Vikram K. Kumar"" ] [ ""Vikram K. Kumar"" ] [ ""Akkineni Nageshwara Rao"", ""Nagarjuna Akkineni"", ""Naga Chaitanya Akkineni"", ""Samantha Ruth Prabhu"", ""Shriya Saran"", ""Amitabh Bachchan"", ""Brahmanandam"", ""M.S. Narayana"", ""Akhil Akkineni"", ""Ali"", ""Jayaprakash Reddy"", ""Krishna Murali Posani"", ""Amala Akkineni"", ""Srinivasa Reddy"", ""Rashi Khanna"" ] [ ""Comedy"", ""Drama"", ""Fantasy"" ]"
tt0366840,Okkadu,"A Kabbadi player rescues a young woman from an unwanted marriage and hides her in his home. [ ""Telugu"" ] [ ""Gunasekhar"" ] [ ""Gunasekhar"" ] [ ""Mahesh Babu"", ""Bhoomika Chawla"", ""Prakash Raj"", ""Chandramohan"", ""Rajan P. Dev"", ""Geetha"", ""Baby Niharika"", ""Venkateswara Rao Paruchuri"", ""Mukesh Rishi"", ""Telangana Sakuntala"", ""Dharmavarapu Subramanyam"" ] [ ""Action"", ""Romance"" ]"
tt4937518,Unkahi,"STORY In 1969, A boy named Mason, who was a student at X school of Pakistan, he was Confident and charming and he had a friend named Vincent. They have been friends since their childhood. ... [ ""Urdu"" ] [ ""Talha Rizvi"" ] [ ""Issac Solemon"" ] [ ""Shahid Kapoor"", ""Saimaa Azhar"", ""Wiam Dahmani"" ] [ ""Drama"", ""Romance"" ]"
tt4692368,Jawani Phir Nahi Ani,"A single divorce lawyer takes his three married friends on a vacation to escape their wives. [ ""Urdu"" ] [ ""Vasay Chaudhry"" ] [ ""Nadeem Beyg"" ] [ ""Hamza Abbasi"", ""Humayun Saeed"", ""Vasay Chaudhry"", ""Ahmad Ali Butt"", ""Mehwish Hayat"", ""Sarwat Gilani"", ""Ayesha Khan"", ""Uzma Khan"", ""Ismail Tara"", ""Sohai Ali Abro"", ""Javed Sheikh"", ""Bushra Ansari"", ""Ali Kazmi"" ] [ ""Adventure"", ""Comedy"", ""Romance"" ]"
tt4306116,3 Bahadur,"3 Bahadur is the story of three extraordinary children who rise from the most unlikeliest of places and save their town from the evils plague it. Equipped with courage and super powers,11 ... [ ""Urdu"", ""Urdu"" ] [ ""Hina Ali"", ""Kamran Khan"" ] [ ""Sharmeen Obaid-Chinoy"" ] [ ""Muneeba Yaseen"", ""Hanzala Shahid"", ""Zuhab Khan"", ""Behroze Sabzwari"", ""Alyy Khan"", ""Abu Rashid Khan"", ""Kulsoom Aftab Ahmed"", ""Farhan Ahmad Qadri"", ""Mustafa Changazi"", ""Hammad Siddiq"", ""Badar Qureshi"", ""Nadir Siddiqui"", ""Wasif Arshad"", ""Khalid Ahmed"", ""Bassam Shazli"" ] [ ""Animation"", ""Adventure"", ""Family"" ]"
tt5164436,Mah e Mir,"A modern poet Jamal who is against the traditional Urdu Poetry reads the biography of Mir Taqi Mir,one of the greatest poets of the 18th century. And sees Mir's reflection on his personality. [ ""Urdu"" ] [ ""Sarmad Sehbai"" ] [ ""Anjum Shahzad"" ] [ ""Iman Ali"", ""Syed Fazal Hussain"", ""Alyy Khan"", ""Fahad Mustafa"", ""Sanam Saeed"", ""Manzar Sehbai"" ] [ ""Biography"", ""Drama"", ""Romance"" ]"
tt3466866,Hijrat,"Hijrat is a love story that plays out in the foreground of an exodus that rendered millions homeless during the Afghan war. It touches upon the lives of those whose spirits were broken by ... [ ""Urdu"" ] [ ""Farouq Mengal"" ] [ ""Farouq Mengal"" ] [ ""Asad Zaman Khan"", ""Rabia Butt"", ""Nadeem Baig"", ""Azra Aftab"", ""Ayub Khoso"", ""Fahad Noor"" ] [ ""Romance"" ]"
tt0232155,Najma,"Yusuf is the son of a prominent and respected doctor in this community, and is himself studying medicine to become a doctor. One day he meets with beautiful Najma and both fall in love, and... [ ""Hindi"", ""Urdu"" ] [ ""Agha Jani Kashmiri"" ] [ ""Mehboob Khan"" ] [ ""Nisar Ahmad Ansari"", ""Bibbi Bai"", ""Ashok Kumar"", ""M. Kumar"", ""Laddan"", ""Murad"", ""Rajkumari Shukla"", ""Sitara"", ""Veena"", ""Wasker"", ""Lala Yaqoob"" ] []"
tt5730900,Hotal,"The film's story revolves around an Indian Girl ""Kashika"" who stays in a Hotel, where she meets her Sister, who was never Born. [ ""Urdu"" ] [ ""Khalid Hasan Khan"" ] [ ""Khalid Hasan Khan"" ] [ ""Wiam Dahmani"", ""Nasreen Jaan"", ""Tariq Jamal"", ""Meera"", ""Baila Naz"", ""Anees Raja"" ] [ ""Horror"", ""Mystery"", ""Thriller"" ]"
tt5771640,A Wedding,"Zahira, 18, is close to her family until her parents ask her to follow Pakistani tradition to choose a husband. Torn between family customs and her western lifestyle, the young woman turns for help to her brother and confidant Amir. [ ""French"", ""Urdu"" ] [ ""Stephan Streker"" ] [ ""Stephan Streker"" ] [ ""Lina El Arabi"", ""Sbastien Houbani"", ""Babak Karimi"", ""Nina Kulkarni"", ""Olivier Gourmet"", ""Alice de Lencquesaing"", ""Zacharie Chasseriaud"", ""Aurora Marion"", ""Rania Mellouli"", ""Harmandeep Palminder"", ""Sandor Funtek"", ""Bilel Ghommidh"", ""Qari Ikram Nabi Kailany"", ""Herv Sogne"", ""dith Le Merdy"" ] [ ""Drama"" ]"
tt1464797,Zarqa,"This movie is about Palestinian liberation movement against Israel. [ ""Urdu"" ] [ ""Riaz Shahid"", ""Riaz Shahid"" ] [ ""Riaz Shahid"" ] [ ""Neelo"", ""Ejaz Durrani"", ""Allauddin"", ""Abdul Karim Baloch"", ""Fomi"", ""Fazal Haq"", ""Ilyas Kashmiri"", ""Yusuf Khan"", ""Nasira"", ""Aslam Pervaiz"", ""Agha Talish"", ""Zulfi"" ] [ ""Drama"" ]"
tt3395608,O21,"A man (Ayub Khoso) after 30 years of war in Afghanistan wants to save his country from another 50 years of corporate warfare. He works with his Pakistani ally Kashif Siddiqui (shaan) to ... [ ""Urdu"", ""English"" ] [ ""Jami"", ""Jami"" ] [ ""Jami"", ""Summer Nicks"" ] [ ""Shaan Shahid"", ""Ayub Khoso"", ""Aamina Sheikh"", ""Shamoon Abbasi"", ""Hameed Sheikh"", ""Ayaz Samoo"", ""Mustafa Changazi"", ""Bilal Ashraf"", ""Abdullah Ghaznavi"", ""Wendy Haines"", ""James Hallett"", ""Adil Khan"", ""Shakeel Hussain Khan"", ""Summer Nicks"", ""Daniyal Raheel"" ] [ ""Action"", ""Thriller"", ""War"" ]"
tt0054098,Mughal-E-Azam,"Inspired by true events, a 16th century prince falls in love with a court dancer and battles with his emperor father. [ ""Urdu"" ] [ ""K. Asif"", ""Aman"" ] [ ""K. Asif"" ] [ ""Prithviraj Kapoor"", ""Madhubala"", ""Dilip Kumar"", ""Durga Khote"", ""Nigar Sultana"", ""Ajit"", ""M. Kumar"", ""Murad"", ""Jilloo Maa"", ""Vijayalaxmi"", ""S. Nazir"", ""Sheela Delaya"", ""Surendra"", ""Johnny Walker"", ""Jalal Agha"" ] [ ""Drama"", ""Romance"", ""War"" ]"
tt5697392,Aksbandh,"It is a story of five young filmmakers who suddenly disappear while shooting in the woods near Drigh Lake Larakana in January 2014. A week later their camera was found containing details about what happened to them. [ ""Urdu"" ] [ ""Emran Hussain"", ""Ayaz Samoo"" ] [ ""Emran Hussain"" ] [ ""Arshad Ali"", ""Saud Imtiaz"", ""Danial Afzal Khan"", ""Shehzeen Rahat"", ""Mahrukh Rizvi"", ""Ayaz Samoo"", ""Bilal Yousufzai"" ] [ ""Horror"", ""Mystery"", ""Thriller"" ]"
tt3334374,Moor,"After the death of the family's matriarch, her husband and son must confront not only the corruption in society around them but the corruption within themselves. [ ""Urdu"", ""Urdu"", ""English"", ""Pushto"" ] [ ""Jami"", ""Jami"" ] [ ""Jami"", ""Jami"" ] [ ""Joshinder Chaggar"", ""Nayyar Ejaz"", ""Sonia Hussain"", ""Sultan Hussain"", ""Shaz Khan"", ""Samiya Mumtaz"", ""Ishtiaq Omar"", ""Abdul Qadir"", ""Shabbir Rana"", ""Ayaz Samoo"", ""Hameed Sheikh"", ""Eshita Syed"", ""Zainullah"" ] [ ""Drama"" ]"
tt2214674,Anokha Mehman (Unique Guest),"A Pakistani student is living in Turkey for his education. [ ""Turkish"", ""English"", ""Urdu"" ] [ ""Melih Sakcak"" ] [ ""Tunc Alicioglu"" ] [ ""Melih Sakcak"", ""Sercan Cayir"", ""Tunc Alicioglu"", ""Davut Sahbaz"", ""Semih Agkoc"", ""Nurcan Erol"", ""Aykut Kismir"", ""Sadi Gurcuoglu"", ""Ozan Ulukaya"", ""Petek Sirikoglu"", ""Mustafa Ozdemir"", ""Batin Cetintas"" ] [ ""Drama"" ]"
tt0375865,Jago Hua Savera,"Based on he daily lives of the fishermen of East Bengal. [ ""Urdu"" ] [ ""Manik Bandopadhaya"", ""Faiz Ahmed Faiz"" ] [ ""A.J. Kardar"" ] [ ""Khan Ataur Rahman"", ""Tripti Mitra"", ""Kazi Khaliq"", ""Zurain Rakshi"", ""Maina Latif"", ""Nasima Khan"", ""Moyna"", ""Rizwan"", ""Roxy"" ] [ ""Drama"" ]"
tt5934420,Dance Kahani,"""With her dream of pursuing a professional dance career shattered, Nizzy, an upscale British Pakistani, must now fight the odds to keep it alive in a society she never wanted to be a part of."" [ ""Urdu"", ""English"" ] [ ""Omar Hassan"" ] [ ""Omar Hassan"" ] [ ""Barkat Ali"", ""Sajjad Ali"", ""Asifa Ataka"", ""Farhan Baig"", ""Abdul Ghani"", ""Madeleine Hanna"", ""Niggy Imtiaz"", ""Irfan"", ""Alamdar Khan"", ""Shezi Khan"", ""Ramiz Law"", ""Ali Parkour"", ""Abdul Rahim"", ""Rahid Sami"", ""Imran Shaukat"" ] [ ""Action"", ""Music"" ]"
tt4943992,Manto,"A story of a 20th-century writer ""Manto"", who grew-up in the showbiz industry of Bombay (now Mumbai) and Lahore. It focuses the last seven years of writers life during which he wrote some ... [ ""Urdu"" ] [ ""Shahid Nadeem"" ] [ ""Sarmad Sultan Khoosat"" ] [ ""Sania Saeed"", ""Shamoon Abbasi"", ""Nadia Afghan"", ""Hina Khawaja Bayat"", ""Nimra Bucha"", ""Mohammed Hanif"", ""Adnan Jaffar"", ""Mahira Khan"", ""Irfan Khoosat"", ""Sarmad Sultan Khoosat"", ""Savera Nadeem"", ""Saba Qamar"", ""Faysal Qureshi"", ""Afraz Rasool"", ""Yasra Rizvi"" ] [ ""Biography"", ""Drama"" ]"
tt4899880,Shah,"The film is based on the journey of Pakistani Olympian boxer Hussain Shah who started his life on the streets of Lyari, Karachi as a homeless child and went on to dominate Asian boxing for ... [ ""Urdu"" ] [ ""Adnan Sarwar"" ] [ ""Adnan Sarwar"" ] [ ""Adnan Sarwar"", ""Gulab Chandio"", ""Kiran Chaudhry"", ""Adeel Raees"", ""Faiz Chohan"", ""Miraal Sara"", ""Sardar Baloch"", ""Khalid"", ""Khalid Butt"", ""Ehsan Murad"", ""Sattar Baloch"", ""Farhan Ali"", ""Imran Ahmed"", ""Ali Abbas"", ""Zain Ul Abideen"" ] [ ""Biography"", ""Drama"", ""Sport"" ]"
tt4683676,Abdullah: The Final Witness,"The film is about the incident where five Russian citizens alleged to be suicide bombers were killed in Frontier Constabulary (FC), at the Kharotabad check post. [ ""Urdu"" ] [ ""Hashim Nadeem"" ] [ ""Hashim Nadeem"" ] [ ""Hameed Sheikh"", ""Imran Tareen"" ] [ ""Action"" ]"
tt5350584,Bachaana,"A bubbly Indian girl Aalia in trouble is forced by circumstances to place her faith in a Pakistani cab driver, Vicky, in Mauritius, who then takes it upon himself to make Aalia's safe return to India possible. Mauritius. [ ""Urdu"" ] [ ""Saad Azhar"" ] [ ""Nasir Khan"" ] [ ""Adeel Hashmi"", ""Sanam Saeed"", ""Mohib Mirza"" ] [ ""Action"", ""Romance"" ]"
tt0158314,Ustadon Ke Ustad,"An impoverished Engineer in love with a wealthy woman goes on the run after becoming a suspect in a bank robbery. [ ""Hindi"", ""Urdu"", ""English"" ] [ ""Ramesh Pant"" ] [ ""Brij"" ] [ ""Ashok Kumar"", ""Pradeep Kumar"", ""Shakila"", ""Sheikh Mukhtar"", ""Johnny Walker"", ""Helen"", ""Anwar Hussain"", ""Amar"", ""Shakeela Bano Bhopali"", ""Rajan Haksar"", ""Masood"", ""Genius"", ""Shakeel Nomani"", ""M.A. Latif"", ""Raj Kumar"" ] [ ""Action"", ""Crime"", ""Drama"" ]"
tt0046155,Papi,"On the run from the police, an atheist masquerades as a religious icon. [ ""Hindi"", ""Sanskrit"", ""Urdu"" ] [ ""Chandulal Shah"" ] [ ""Chandulal Shah"" ] [ ""Nargis"", ""Raj Kapoor"", ""Dulari"", ""P. Kailash"", ""Master Maruti"", ""Ramesh Thakur"", ""Amarnath"", ""Mehar Banu"", ""Sawan Kumar"", ""Master Romi"", ""Jagdeep"" ] [ ""Crime"", ""Drama"" ]"
tt0060306,Devar,"A wealthy male starts to self-destruct after he finds that his childhood sweetheart is now his sister-in-law. [ ""Hindi"", ""Urdu"", ""English"" ] [ ""K.A. Narayan"", ""Sarshar Sailani"" ] [ ""Mohan Segal"" ] [ ""Dharmendra"", ""Sharmila Tagore"", ""Shashikala"", ""Deven Verma"", ""Dhumal"", ""Durga Khote"", ""Sulochana Latkar"", ""Mumtaz Begum"", ""Sabita Chatterjee"", ""Lalita Kumari"", ""Baby Farida"", ""Madhumati"", ""Bela Bose"", ""Meenaxi"", ""Raj Mehra"" ] [ ""Crime"", ""Drama"", ""Romance"" ]"
tt0237699,Sargam,"A rich singer falls in love with a village girl and faces disapproval from all quarters. [ ""Urdu"" ] [ ""Syed Noor"" ] [ ""Syed Noor"" ] [ ""Nadeem Baig"", ""Zeba Bakhtiar"", ""Deeba Begum"", ""Shafqat Cheema"", ""Maharaj Ghulam Hussain Kathak"", ""Abid Khan"", ""Mustafa Qureshi"", ""Adnan Sami"", ""Najam Uz Zaman"" ] []"
tt2650538,Swaarangi,"Salma (Resham) is not happy with her husband Jamal (Naveed Akbar) due to his drug addiction. Zaryaab (Waseem Manzoor) tries to keep Jamal in this habit because he sets some goals for ... [ ""Urdu"" ] [ ""Mazhar Abbas"", ""Phidahussain"" ] [ ""Phidahussain"" ] [ ""Naveed Akbar"", ""Zulfiqar Gullshahi"", ""Hasnain"", ""Shahzaib Johar"", ""Ayub Khoso"", ""Waseem Manzoor"", ""Hamza Mushtaq"", ""Aftab Nisar"", ""Rehman"", ""Resham"" ] [ ""Adventure"", ""Crime"", ""Drama"" ]"
tt0243447,Farz Aur Mohobbat alias Navsherwan-E-Adil,"A fair-minded emperor improves and introduces new laws, but ends up facing challenges when his son violates them. [ ""Hindi"", ""Urdu"" ] [ ""Shams Lucknowi"" ] [ ""Sohrab Modi"" ] [ ""Sohrab Modi"", ""Raaj Kumar"", ""Mala Sinha"", ""Agha"", ""Bipin Gupta"", ""Murad"", ""Shammi"", ""Niranjan Sharma"" ] [ ""Action"", ""Adventure"", ""Drama"" ]"
tt5297578,Zindagi Kitni Haseen Hay,"It's the story of a young couple struggling with challenges of life. Both are aggressive and follow their own thoughts which affect their relationship. Their reunion becomes complicated gradually. [ ""Urdu"" ] [ ""Abdul Khaliq Khan"" ] [ ""Anjum Shahzad"" ] [ ""Feroze Khan"", ""Sajal Ali"", ""Alyy Khan"", ""Shafqat Cheema"", ""Nayyar Ejaz"", ""Jibrayl Ahmed Rajput"", ""Rashid Farooqi"", ""Alan Hakim"", ""Nabeel Zuberi"", ""Nabeel Zuberi"" ] [ ""Romance"" ]"
tt0137958,Mirza Ghalib,"This movie depicts the life of once wealthy poet and nobleman Mirza Ghalib. This story portrays his trials, tribulations, triumphs, and utlimate descent to poverty, and then to prison; and ... [ ""Hindi"", ""Urdu"" ] [ ""Rajinder Singh Bedi"", ""Saadat Hassan Manto"" ] [ ""Sohrab Modi"" ] [ ""Bharat Bhushan"", ""Suraiya"", ""Nigar Sultana"", ""Durga Khote"", ""Murad"", ""Mukri"", ""Ulhas"", ""Kumkum"", ""Iftekhar"", ""Sadat Ali"", ""Roshan"", ""Baij Sharma"" ] [ ""Drama"", ""History"", ""Musical"" ]"
tt2429144,Chambaili,"A group of friends are led by circumstances to find themselves at the crossroads of fate. [ ""Urdu"" ] [ ""Shahzad Nawaz"", ""Shahzad Nawaz"" ] [ ""Ismail Jillani"" ] [ ""Khalid Ahmed"", ""Shafqat Cheema"", ""Ehteshamuddin"", ""Mohammad Ehteshamuddin"", ""Maira Khan"", ""Saiqa Khayam"", ""Ghulam Mohiuddin"", ""Shahzad Nawaz"", ""Shahzad Nawaz"", ""Omair Rana"", ""Humayun Bin Rather"", ""Mehreen Syed"", ""Ali Tahir"" ] [ ""Drama"" ]"
tt0142385,Humayun,"Badshah Babar arrives in India from Iran, drives out Ibrahim Lodhi, makes peace with the Hindus and rules Delhi. He also adopts Rajkumari as his daughter and treats like his very own child,... [ ""Urdu"", ""Hindi"", ""Persian"" ] [ ""Agha Jani Kashmiri"", ""Agha Jani Kashmiri"" ] [ ""Mehboob Khan"" ] [ ""Mohammad Afzal"", ""Yusuf Effendi"", ""Abdul Kader"", ""Ashok Kumar"", ""Chandra Mohan"", ""Nargis"", ""Shah Nawaz"", ""Abdul Rashid"", ""Afghan Sandow"", ""K.N. Singh"", ""Veena"" ] [ ""Drama"", ""History"" ]"
tt3801252,Na Maloom Afraad,"Na Maloom Afraad is a story of three reckless poor struggling souls, running after their individual ambitions and desires, brought together by one incident which makes their not so simple ... [ ""Urdu"" ] [] [ ""Nabeel Qureshi"" ] [ ""Javed Sheikh"", ""Fahad Mustafa"", ""Mohsin Abbas Haider"", ""Urwa Hocane"", ""Kubra Khan"", ""Salman Shahid"", ""Irfan Motiwala"", ""Masood Khan"", ""Nayyar Ejaz"", ""Saleem Mairaj"", ""Amber Wajid"", ""Mehwish Hayat"", ""Saqib Sheikh"" ] [ ""Comedy"", ""Thriller"" ]"
tt4374126,Revenge of the Worthless,"A film depicting the brutally disfigured cultural narrative of a land with the most enviable cultural heritage highlighting the heroic struggle of a few unsung heroes during 2009 Swat Insurgency. [ ""Urdu"" ] [ ""Jamal Shah"" ] [ ""Jamal Shah"" ] [ ""Qunber Ali"", ""Firdaus Jamal"", ""Emel Karakose"", ""Asfandyar Khan"", ""Maira Khan"", ""Shamil Khan"", ""Bilal Khattak"", ""Iftikhar Qaiser"", ""Abdul Raheem"", ""Iram Rehman"", ""Asif Shah"", ""Jamal Shah"", ""Imran Tareen"" ] [ ""Action"" ]"
tt0083248,Umrao Jaan,"In Faizabad, British India, Daroga Dilawar is sentenced to several years in prison after Amiran's dad testifies against him. After his discharge around 1840, he extracts his vengeance by ... [ ""Urdu"" ] [ ""Mirza Muhammad Hadi Ruswa"", ""Shama Zaidi"" ] [ ""Muzaffar Ali"" ] [ ""Rekha"", ""Farooq Shaikh"", ""Naseeruddin Shah"", ""Raj Babbar"", ""Shaukat Azmi"", ""Ishtiaque Khan Ghilzai"", ""Prema Narayan"", ""Akbar Rashid"", ""Gajanan Jagirdar"", ""Dina Pathak"", ""Rita Rani Kaul"", ""Shaheen Sultan"", ""Umme Farwa"", ""Seema Sathyu"", ""Farrukh Jaffar"" ] [ ""Drama"", ""Musical"" ]"
